timestamp,pitch_hz,confidence,voiced
2.4400,436.81,0.3841,false
2.4560,436.27,0.2449,false
2.4720,102.61,0.1943,false
2.4880,101.85,0.2284,false
2.5040,1706.62,0.3069,false
2.5200,1709.09,0.3684,false
2.5360,1702.16,0.3798,false
2.5520,1744.42,0.2720,false
2.5680,349.49,0.2744,false
2.5840,350.03,0.3776,false
2.6000,350.06,0.4277,false
2.6160,349.33,0.4848,false
2.6320,347.69,0.3977,false
2.6480,344.88,0.3332,false
2.6640,342.61,0.2951,false
2.6800,1902.35,0.2475,false
2.6960,1919.90,0.2619,false
2.7120,1919.57,0.2507,false
2.7280,1578.66,0.2630,false
2.7440,1590.23,0.3091,false
2.7600,1591.88,0.3306,false
2.7760,1584.51,0.3335,false
2.7920,1577.25,0.2973,false
2.8080,970.01,0.3158,false
2.8240,978.13,0.3133,false
2.8400,1569.89,0.2635,false
2.8560,1568.69,0.3265,false
2.8720,1572.67,0.4231,false
2.8880,1578.67,0.4211,false
2.9040,1586.36,0.4470,false
2.9200,1796.93,0.4498,false
2.9360,1896.52,0.3485,false
2.9520,1588.43,0.3537,false
2.9680,1904.76,0.3064,false
2.9840,1897.39,0.2839,false
3.0000,1898.06,0.2587,false
3.0160,1897.88,0.2526,false
3.0320,1615.65,0.2671,false
3.0480,1612.35,0.3007,false
3.0640,1606.93,0.3195,false
3.0800,1601.94,0.3320,false
3.0960,1598.30,0.3452,false
3.1120,1596.18,0.3494,false
3.1280,1593.94,0.3449,false
3.1440,1592.18,0.3360,false
3.1600,1880.43,0.2740,false
3.1760,1886.60,0.2815,false
3.1920,1888.42,0.2956,false
3.2080,1891.54,0.2916,false
3.2240,1890.78,0.2811,false
3.2400,1889.76,0.2431,false
3.2560,891.42,0.2111,false
3.2720,884.98,0.2132,false
3.2880,880.97,0.2801,false
3.3040,881.16,0.3687,false
3.3200,880.60,0.3888,false
3.3360,879.27,0.4419,false
3.3520,879.87,0.5883,false
3.3680,883.22,0.7491,true
3.3840,883.85,0.7901,true
3.4000,881.64,0.7328,true
3.4160,877.12,0.5675,false
3.4320,871.17,0.3803,false
3.4480,856.34,0.3115,false
3.4640,849.88,0.2888,false
3.4800,852.29,0.2098,false
3.4960,852.82,0.1732,false
3.5120,103.20,0.3012,false
3.5280,872.87,0.2012,false
3.5440,880.88,0.2365,false
3.5600,891.05,0.1518,false
3.5760,102.29,0.1948,false
3.5920,1235.63,0.1010,false
3.6080,431.78,0.1365,false
3.6240,95.87,0.1948,false
3.6400,97.19,0.2751,false
3.6560,90.65,0.3210,false
3.6720,110.51,0.2226,false
3.6880,1024.72,0.1048,false
3.7040,118.85,0.3843,false
3.7200,127.24,0.3992,false
3.7360,165.22,0.4923,false
3.7520,564.39,0.1105,false
3.7680,64.02,0.2357,false
3.7840,62.92,0.2249,false
3.8000,115.47,0.7051,false
3.8160,113.92,0.7601,false
3.8320,108.21,0.7040,false
3.8480,550.88,0.1677,false
3.8640,548.55,0.2803,false
3.8800,541.80,0.1740,false
3.8960,903.30,0.0944,false
3.9120,892.64,0.1372,false
3.9280,279.19,0.2822,false
3.9440,282.78,0.3583,false
3.9600,907.25,0.1824,false
3.9760,901.36,0.3603,false
3.9920,896.04,0.5287,false
4.0080,888.82,0.7912,true
4.0240,887.50,0.8771,true
4.0400,887.57,0.8449,true
4.0560,887.67,0.6956,true
4.0720,886.66,0.4323,false
4.0880,885.65,0.3133,false
4.1040,279.04,0.5744,false
4.1200,281.65,0.6576,true
4.1360,282.39,0.7169,true
4.1520,282.66,0.7025,true
4.1680,282.67,0.7665,true
4.1840,282.27,0.8927,true
4.2000,280.93,0.9609,true
4.2160,279.68,0.9686,true
4.2320,280.29,0.9490,true
4.2480,280.57,0.9171,true
4.2640,281.77,0.8029,true
4.2800,284.17,0.6153,true
4.2960,883.81,0.3271,false
4.3120,885.09,0.3281,false
4.3280,883.83,0.2236,false
4.3440,284.26,0.6361,true
4.3600,284.71,0.5637,false
4.3760,284.61,0.4648,false
4.3920,284.38,0.3804,false
4.4080,1654.44,0.3007,false
4.4240,1677.05,0.2729,false
4.4400,1704.91,0.2119,false
4.4560,1153.20,0.3846,false
4.4720,1155.57,0.5710,false
4.4880,1156.14,0.6425,false
4.5040,1161.25,0.6596,false
4.5200,1170.93,0.7804,false
4.5360,1176.04,0.8706,false
4.5520,1175.83,0.8746,false
4.5680,1171.82,0.8283,false
4.5840,1172.06,0.7797,false
4.6000,1167.71,0.6284,false
4.6160,1149.05,0.3968,false
4.6320,1145.56,0.3591,false
4.6480,1168.56,0.3069,false
4.6640,1177.92,0.2678,false
4.6800,1890.96,0.2865,false
4.6960,1897.14,0.2818,false
4.7120,1597.85,0.3195,false
4.7280,1594.90,0.3426,false
4.7440,1594.57,0.3482,false
4.7600,1593.75,0.3438,false
4.7760,1593.49,0.3329,false
4.7920,1593.87,0.3260,false
4.8080,1594.28,0.3245,false
4.8240,1594.72,0.3259,false
4.8400,1595.25,0.3280,false
4.8560,894.63,0.2605,false
4.8720,894.50,0.2604,false
4.8880,894.48,0.2605,false
4.9040,894.48,0.2605,false
4.9200,894.48,0.2605,false
4.9360,894.48,0.2605,false
4.9520,894.48,0.2605,false
4.9680,894.48,0.2605,false
4.9840,894.48,0.2605,false
5.0000,894.48,0.2605,false
5.0160,894.48,0.2605,false
5.0320,894.48,0.2605,false
5.0480,894.49,0.2604,false
5.0640,1595.99,0.3298,false
5.0800,1595.94,0.3306,false
5.0960,1596.15,0.3295,false
5.1120,1595.84,0.3307,false
5.1280,1595.33,0.3322,false
5.1440,1594.33,0.3361,false
5.1600,1596.13,0.3301,false
5.1760,1879.38,0.2779,false
5.1920,1884.84,0.2911,false
5.2080,1889.29,0.2905,false
5.2240,1889.28,0.2858,false
5.2400,1889.07,0.2639,false
5.2560,1894.53,0.2461,false
5.2720,1902.99,0.2444,false
5.2880,1896.82,0.2538,false
5.3040,1794.93,0.3443,false
5.3200,1877.72,0.2785,false
5.3360,1888.75,0.2920,false
5.3520,1808.02,0.3831,false
5.3680,1794.42,0.3622,false
5.3840,1782.96,0.3404,false
5.4000,1759.24,0.3711,false
5.4160,1758.88,0.4258,false
5.4320,1781.32,0.4092,false
5.4480,1795.76,0.3462,false
5.4640,1804.24,0.3176,false
5.4800,1817.48,0.2831,false
5.4960,1826.25,0.2741,false
5.5120,1822.85,0.2955,false
5.5280,1249.81,0.2441,false
5.5440,1242.21,0.2110,false
5.5600,1231.85,0.2236,false
5.5760,1226.50,0.2123,false
5.5920,1227.61,0.1812,false
5.6080,1226.60,0.2301,false
5.6240,1239.55,0.2497,false
5.6400,1251.77,0.2335,false
5.6560,1243.77,0.2270,false
5.6720,1779.13,0.2024,false
5.6880,106.61,0.3656,false
5.7040,1913.10,0.2293,false
5.7200,1805.23,0.2336,false
5.7360,106.48,0.3311,false
5.7520,104.71,0.3112,false
5.7680,104.55,0.2582,false
5.7840,104.43,0.2357,false
5.8000,102.87,0.1900,false
5.8160,1959.49,0.1539,false
5.8320,1982.68,0.1685,false
5.8480,1996.98,0.1662,false
5.8640,2001.91,0.1758,false
5.8800,1995.38,0.1700,false
5.8960,1981.09,0.1408,false
5.9120,361.37,0.3863,false
5.9280,358.74,0.5657,false
5.9440,358.05,0.5463,false
5.9600,350.53,0.4082,false
5.9760,539.61,0.2510,false
5.9920,546.48,0.3276,false
6.0080,547.39,0.4618,false
6.0240,547.17,0.5517,false
6.0400,547.53,0.6272,true
6.0560,547.40,0.4905,false
6.0720,2066.93,0.4324,false
6.0880,2061.30,0.3874,false
6.1040,2036.28,0.4129,false
6.1200,2033.91,0.4184,false
6.1360,2041.07,0.3269,false
6.1520,2044.05,0.2939,false
6.1680,2052.10,0.2864,false
6.1840,2054.46,0.2769,false
6.2000,2050.37,0.2332,false
6.2160,2016.33,0.1786,false
6.2320,2049.04,0.2621,false
6.2480,2072.68,0.2861,false
6.2640,2075.00,0.2267,false
6.2800,2062.63,0.1292,false
6.2960,290.14,0.2619,false
6.3120,290.22,0.3450,false
6.3280,293.49,0.3214,false
6.3440,292.29,0.1598,false
6.3600,96.29,0.4085,false
6.3760,292.03,0.1544,false
6.3920,288.53,0.1579,false
6.4080,1140.07,0.1573,false
6.4240,1141.34,0.2034,false
6.4400,1124.90,0.1284,false
6.4560,273.49,0.3364,false
6.4720,281.27,0.5881,false
6.4880,285.98,0.4294,false
6.5040,798.27,0.1329,false
6.5200,794.94,0.2773,false
6.5360,792.18,0.2698,false
6.5520,791.22,0.1231,false
6.5680,1341.71,0.2283,false
6.5840,1230.13,0.2518,false
6.6000,1202.37,0.3481,false
6.6160,1187.00,0.3444,false
6.6320,1192.31,0.3343,false
6.6480,1780.31,0.4241,false
6.6640,1768.49,0.4188,false
6.6800,1770.51,0.3869,false
6.6960,1779.46,0.2799,false
6.7120,798.42,0.1937,false
6.7280,797.27,0.2811,false
6.7440,800.49,0.3475,false
6.7600,804.06,0.4162,false
6.7760,816.69,0.3663,false
6.7920,824.21,0.1792,false
6.8080,1613.11,0.1174,false
6.8240,99.07,0.2173,false
6.8400,451.72,0.2141,false
6.8560,1593.80,0.1390,false
6.8720,571.05,0.1845,false
6.8880,576.86,0.2084,false
6.9040,587.49,0.1861,false
6.9200,595.64,0.1793,false
6.9360,594.59,0.2926,false
6.9520,601.01,0.2967,false
6.9680,609.09,0.2775,false
6.9840,609.92,0.2642,false
7.0000,348.89,0.3760,false
7.0160,347.28,0.4141,false
7.0320,346.95,0.4460,false
7.0480,347.93,0.6332,true
7.0640,348.06,0.6722,true
7.0800,348.01,0.6222,true
7.0960,347.96,0.4748,false
7.1120,347.96,0.4738,false
7.1280,347.96,0.4292,false
7.1440,172.53,0.8116,true
7.1600,171.82,0.9818,true
7.1760,171.71,0.9981,true
7.1920,171.69,0.9996,true
7.2080,171.69,0.9998,true
7.2240,171.69,0.9997,true
7.2400,171.70,0.9998,true
7.2560,171.70,0.9998,true
7.2720,171.70,0.9997,true
7.2880,171.70,0.9995,true
7.3040,171.70,0.9987,true
7.3200,171.74,0.9922,true
7.3360,172.17,0.9068,true
7.3520,173.11,0.7091,true
7.3680,173.93,0.6000,true
7.3840,174.18,0.5092,false
7.4000,345.94,0.4237,false
7.4160,346.97,0.6699,true
7.4320,346.96,0.7061,true
7.4480,346.16,0.6346,true
7.4640,348.08,0.5590,false
7.4800,347.19,0.5763,false
7.4960,344.63,0.4636,false
7.5120,341.03,0.3083,false
7.5280,336.92,0.3682,false
7.5440,335.11,0.4377,false
7.5600,334.23,0.3372,false
7.5760,337.80,0.2391,false
7.5920,693.56,0.1492,false
7.6080,682.66,0.1227,false
7.6240,1144.37,0.1230,false
7.6400,1949.81,0.1096,false
7.6560,1949.33,0.1287,false
7.6720,1971.06,0.1300,false
7.6880,1988.88,0.1137,false
7.7040,843.46,0.1453,false
7.7200,1598.46,0.1299,false
7.7360,446.00,0.2445,false
7.7520,443.12,0.4950,false
7.7680,439.16,0.7112,true
7.7840,426.64,0.7230,true
7.8000,412.06,0.7333,true
7.8160,401.12,0.6882,true
7.8320,394.11,0.8281,true
7.8480,393.72,0.9368,true
7.8640,395.37,0.9601,true
7.8800,395.17,0.9743,true
7.8960,392.39,0.9809,true
7.9120,391.14,0.9942,true
7.9280,391.05,0.9982,true
7.9440,390.81,0.9992,true
7.9600,390.49,0.9996,true
7.9760,390.32,0.9996,true
7.9920,390.25,0.9994,true
8.0080,390.21,0.9994,true
8.0240,390.20,0.9996,true
8.0400,390.20,0.9996,true
8.0560,390.20,0.9998,true
8.0720,390.21,0.9999,true
8.0880,390.23,0.9999,true
8.1040,390.33,0.9999,true
8.1200,390.69,0.9996,true
8.1360,390.97,0.9988,true
8.1520,390.70,0.9976,true
8.1680,390.59,0.9956,true
8.1840,390.91,0.9946,true
8.2000,392.07,0.9942,true
8.2160,393.40,0.9928,true
8.2320,393.39,0.9881,true
8.2480,391.45,0.9909,true
8.2640,390.41,0.9979,true
8.2800,390.23,0.9994,true
8.2960,390.20,0.9997,true
8.3120,390.20,0.9996,true
8.3280,390.20,0.9991,true
8.3440,390.21,0.9981,true
8.3600,390.23,0.9957,true
8.3760,390.47,0.9757,true
8.3920,391.16,0.9660,true
8.4080,392.11,0.9859,true
8.4240,392.39,0.9937,true
8.4400,393.77,0.9919,true
8.4560,395.85,0.9874,true
8.4720,396.65,0.9692,true
8.4880,396.13,0.9615,true
8.5040,395.35,0.9596,true
8.5200,394.01,0.8986,true
8.5360,393.57,0.8723,true
8.5520,393.80,0.8962,true
8.5680,393.71,0.9327,true
8.5840,394.00,0.9521,true
8.6000,396.09,0.9584,true
8.6160,396.81,0.9126,true
8.6320,397.00,0.7316,true
8.6480,396.41,0.5051,false
8.6640,393.12,0.5326,false
8.6800,390.88,0.5255,false
8.6960,385.34,0.4566,false
8.7120,340.07,0.5717,false
8.7280,335.17,0.8680,true
8.7440,333.17,0.9618,true
8.7600,329.77,0.9926,true
8.7760,328.53,0.9966,true
8.7920,328.45,0.9974,true
8.8080,328.53,0.9989,true
8.8240,328.58,0.9991,true
8.8400,328.86,0.9994,true
8.8560,330.34,0.9993,true
8.8720,332.80,0.9986,true
8.8880,332.78,0.9942,true
8.9040,331.10,0.9852,true
8.9200,329.20,0.9829,true
8.9360,330.65,0.9950,true
8.9520,332.40,0.9984,true
8.9680,332.82,0.9977,true
8.9840,330.96,0.9864,true
9.0000,328.30,0.9587,true
9.0160,326.83,0.9198,true
9.0320,326.67,0.8457,true
9.0480,326.08,0.8403,true
9.0640,326.02,0.9089,true
9.0800,329.07,0.9572,true
9.0960,331.07,0.9667,true
9.1120,329.73,0.8934,true
9.1280,327.93,0.8013,true
9.1440,327.62,0.8222,true
9.1600,326.34,0.8837,true
9.1760,323.70,0.9255,true
9.1920,324.47,0.9534,true
9.2080,328.95,0.9810,true
9.2240,331.36,0.9957,true
9.2400,331.18,0.9987,true
9.2560,330.45,0.9992,true
9.2720,329.54,0.9994,true
9.2880,328.82,0.9994,true
9.3040,328.80,0.9994,true
9.3200,328.90,0.9996,true
9.3360,329.26,0.9996,true
9.3520,332.28,0.9997,true
9.3680,334.90,0.9999,true
9.3840,335.90,0.9998,true
9.4000,338.31,0.9986,true
9.4160,338.90,0.9941,true
9.4320,335.75,0.9824,true
9.4480,332.06,0.9784,true
9.4640,331.47,0.9771,true
9.4800,331.26,0.9869,true
9.4960,330.49,0.9871,true
9.5120,330.58,0.9701,true
9.5280,329.67,0.8570,true
9.5440,326.38,0.7005,true
9.5600,321.72,0.4921,false
9.5760,413.82,0.1710,false
9.5920,424.94,0.4018,false
9.6080,428.49,0.5531,false
9.6240,426.67,0.6130,true
9.6400,424.27,0.6768,true
9.6560,415.27,0.8208,true
9.6720,406.54,0.8310,true
9.6880,396.22,0.8154,true
9.7040,391.33,0.9198,true
9.7200,390.25,0.9243,true
9.7360,390.00,0.8609,true
9.7520,389.91,0.8069,true
9.7680,389.84,0.6879,true
9.7840,1180.76,0.4243,false
9.8000,1180.82,0.6616,false
9.8160,1180.79,0.7783,false
9.8320,1180.71,0.7984,false
9.8480,1180.71,0.8256,false
9.8640,1180.75,0.8244,false
9.8800,1180.76,0.7885,false
9.8960,1180.77,0.8867,false
9.9120,1180.74,0.7889,false
9.9280,1180.73,0.6744,false
9.9440,1180.69,0.5871,false
9.9600,1180.44,0.6700,false
9.9760,1178.52,0.4068,false
9.9920,386.58,0.6058,true
10.0080,386.61,0.6968,true
10.0240,386.46,0.4398,false
10.0400,791.12,0.2400,false
10.0560,800.73,0.3139,false
10.0720,806.91,0.2413,false
10.0880,313.95,0.8751,true
10.1040,316.51,0.9716,true
10.1200,327.71,0.9765,true
10.1360,336.58,0.9933,true
10.1520,339.49,0.9978,true
10.1680,337.58,0.9975,true
10.1840,333.88,0.9986,true
10.2000,330.03,0.9991,true
10.2160,326.88,0.9995,true
10.2320,325.98,0.9996,true
10.2480,326.50,0.9997,true
10.2640,327.65,0.9998,true
10.2800,328.45,0.9999,true
10.2960,329.74,0.9999,true
10.3120,333.38,1.0000,true
10.3280,334.78,1.0000,true
10.3440,334.83,1.0000,true
10.3600,334.69,1.0000,true
10.3760,334.11,0.9999,true
10.3920,333.68,0.9999,true
10.4080,333.74,0.9999,true
10.4240,330.19,0.9960,true
10.4400,313.39,0.9363,true
10.4560,286.07,0.9262,true
10.4720,269.94,0.9163,true
10.4880,259.09,0.9456,true
10.5040,255.92,0.9734,true
10.5200,257.68,0.9755,true
10.5360,261.93,0.9916,true
10.5520,261.17,0.9979,true
10.5680,259.32,0.9991,true
10.5840,258.06,0.9990,true
10.6000,258.85,0.9989,true
10.6160,258.99,0.9996,true
10.6320,259.27,0.9999,true
10.6480,260.69,1.0000,true
10.6640,261.20,1.0000,true
10.6800,261.26,1.0000,true
10.6960,261.21,1.0000,true
10.7120,261.24,1.0000,true
10.7280,261.31,1.0000,true
10.7440,261.34,1.0000,true
10.7600,261.43,0.9999,true
10.7760,261.57,0.9999,true
10.7920,261.64,0.9999,true
10.8080,261.52,1.0000,true
10.8240,261.35,1.0000,true
10.8400,261.32,1.0000,true
10.8560,261.33,1.0000,true
10.8720,261.38,0.9999,true
10.8880,262.01,0.9998,true
10.9040,262.93,0.9989,true
10.9200,262.53,0.9945,true
10.9360,262.48,0.9795,true
10.9520,263.02,0.9736,true
10.9680,263.31,0.9727,true
10.9840,262.17,0.9604,true
11.0000,260.93,0.9396,true
11.0160,260.79,0.9488,true
11.0320,259.28,0.9452,true
11.0480,258.13,0.8827,true
11.0640,259.22,0.7850,true
11.0800,259.44,0.7608,true
11.0960,260.64,0.7389,true
11.1120,262.32,0.6157,true
11.1280,1305.21,0.4536,false
11.1440,1293.41,0.3959,false
11.1600,1250.58,0.3351,false
11.1760,1299.18,0.4115,false
11.1920,1305.40,0.4480,false
11.2080,1297.59,0.2406,false
11.2240,260.81,0.7323,true
11.2400,261.82,0.8756,true
11.2560,262.39,0.8709,true
11.2720,260.15,0.6234,true
11.2880,480.65,0.3816,false
11.3040,457.50,0.4205,false
11.3200,444.58,0.4958,false
11.3360,439.29,0.5363,false
11.3520,421.23,0.3136,false
11.3680,383.59,0.3286,false
11.3840,350.95,0.3558,false
11.4000,319.65,0.4210,false
11.4160,306.58,0.6416,true
11.4320,299.86,0.8612,true
11.4480,298.22,0.9792,true
11.4640,297.81,0.9901,true
11.4800,296.17,0.9833,true
11.4960,293.27,0.9640,true
11.5120,291.68,0.9668,true
11.5280,289.29,0.9875,true
11.5440,290.14,0.9839,true
11.5600,292.37,0.9776,true
11.5760,292.95,0.9867,true
11.5920,292.97,0.9918,true
11.6080,292.89,0.9890,true
11.6240,292.79,0.9713,true
11.6400,292.85,0.9331,true
11.6560,292.95,0.8588,true
11.6720,292.95,0.7359,true
11.6880,292.93,0.7173,true
11.7040,293.00,0.8507,true
11.7200,293.03,0.9740,true
11.7360,293.03,0.9968,true
11.7520,293.03,0.9983,true
11.7680,293.03,0.9955,true
11.7840,293.04,0.9854,true
11.8000,293.09,0.9895,true
11.8160,293.30,0.9967,true
11.8320,293.53,0.9994,true
11.8480,293.66,0.9996,true
11.8640,293.80,0.9990,true
11.8800,293.88,0.9983,true
11.8960,293.83,0.9980,true
11.9120,294.19,0.9984,true
11.9280,294.81,0.9987,true
11.9440,295.33,0.9988,true
11.9600,295.29,0.9989,true
11.9760,294.62,0.9990,true
11.9920,293.73,0.9993,true
12.0080,293.25,0.9995,true
12.0240,293.17,0.9994,true
12.0400,293.24,0.9994,true
12.0560,293.56,0.9994,true
12.0720,294.86,0.9996,true
12.0880,297.13,0.9998,true
12.1040,298.31,0.9999,true
12.1200,298.61,0.9999,true
12.1360,298.60,0.9999,true
12.1520,298.55,0.9998,true
12.1680,298.49,0.9998,true
12.1840,298.14,0.9997,true
12.2000,296.86,0.9990,true
12.2160,296.41,0.9945,true
12.2320,296.71,0.9771,true
12.2480,295.77,0.9178,true
12.2640,293.95,0.7662,true
12.2800,293.34,0.6830,true
12.2960,293.69,0.8138,true
12.3120,293.67,0.8699,true
12.3280,294.26,0.8165,true
12.3440,295.44,0.5900,false
12.3600,1486.55,0.2091,false
12.3760,320.45,0.8069,true
12.3920,318.82,0.9078,true
12.4080,322.81,0.9676,true
12.4240,325.87,0.9815,true
12.4400,327.64,0.9841,true
12.4560,328.14,0.9859,true
12.4720,328.49,0.9872,true
12.4880,328.94,0.9918,true
12.5040,328.53,0.9949,true
12.5200,327.88,0.9974,true
12.5360,326.65,0.9992,true
12.5520,324.00,0.9997,true
12.5680,323.60,0.9998,true
12.5840,326.86,0.9998,true
12.6000,328.48,0.9998,true
12.6160,329.09,0.9997,true
12.6320,332.24,0.9998,true
12.6480,333.41,0.9999,true
12.6640,333.65,0.9998,true
12.6800,333.39,0.9997,true
12.6960,331.72,0.9993,true
12.7120,329.29,0.9974,true
12.7280,327.67,0.9848,true
12.7440,298.73,0.8742,true
12.7600,288.63,0.9477,true
12.7760,289.38,0.9549,true
12.7920,292.23,0.9791,true
12.8080,293.05,0.9957,true
12.8240,293.04,0.9982,true
12.8400,293.03,0.9984,true
12.8560,293.04,0.9993,true
12.8720,293.04,0.9997,true
12.8880,293.04,0.9997,true
12.9040,293.06,0.9998,true
12.9200,293.19,0.9998,true
12.9360,293.75,0.9999,true
12.9520,294.57,0.9999,true
12.9680,294.85,0.9999,true
12.9840,295.01,0.9999,true
13.0000,295.54,0.9999,true
13.0160,296.24,0.9999,true
13.0320,296.36,0.9999,true
13.0480,295.73,0.9999,true
13.0640,295.87,0.9999,true
13.0800,296.68,0.9998,true
13.0960,296.27,0.9995,true
13.1120,294.64,0.9986,true
13.1280,293.21,0.9973,true
13.1440,291.78,0.9961,true
13.1600,289.44,0.9908,true
13.1760,286.94,0.9527,true
13.1920,289.28,0.8387,true
13.2080,292.53,0.7835,true
13.2240,292.95,0.8212,true
13.2400,290.82,0.6667,true
13.2560,284.90,0.4438,false
13.2720,275.52,0.6124,true
13.2880,267.59,0.9028,true
13.3040,265.15,0.9734,true
13.3200,263.39,0.9930,true
13.3360,261.39,0.9976,true
13.3520,260.95,0.9980,true
13.3680,261.21,0.9989,true
13.3840,261.30,0.9995,true
13.4000,261.31,0.9995,true
13.4160,261.31,0.9996,true
13.4320,261.31,0.9997,true
13.4480,261.32,0.9998,true
13.4640,261.32,0.9998,true
13.4800,261.31,0.9998,true
13.4960,261.31,0.9996,true
13.5120,261.31,0.9991,true
13.5280,261.32,0.9988,true
13.5440,261.32,0.9987,true
13.5600,261.32,0.9978,true
13.5760,261.34,0.9952,true
13.5920,261.72,0.9912,true
13.6080,264.07,0.9877,true
13.6240,266.13,0.9766,true
13.6400,264.63,0.9515,true
13.6560,263.17,0.9396,true
13.6720,264.90,0.9080,true
13.6880,275.17,0.8080,true
13.7040,290.96,0.5689,false
13.7200,324.00,0.6527,true
13.7360,335.13,0.8961,true
13.7520,338.57,0.9789,true
13.7680,339.30,0.9922,true
13.7840,337.15,0.9952,true
13.8000,332.85,0.9940,true
13.8160,327.07,0.9924,true
13.8320,323.73,0.9948,true
13.8480,323.10,0.9961,true
13.8640,322.97,0.9958,true
13.8800,323.14,0.9969,true
13.8960,323.10,0.9965,true
13.9120,324.45,0.9951,true
13.9280,327.46,0.9962,true
13.9440,332.78,0.9989,true
13.9600,334.81,0.9999,true
13.9760,334.97,1.0000,true
13.9920,335.07,1.0000,true
14.0080,335.30,1.0000,true
14.0240,335.51,0.9999,true
14.0400,335.40,0.9996,true
14.0560,334.68,0.9992,true
14.0720,333.92,0.9980,true
14.0880,331.15,0.9915,true
14.1040,328.26,0.9774,true
14.1200,330.78,0.9468,true
14.1360,338.61,0.9315,true
14.1520,366.48,0.7563,true
14.1680,406.53,0.8958,true
14.1840,404.12,0.9241,true
14.2000,398.10,0.9447,true
14.2160,394.54,0.9695,true
14.2320,391.52,0.9858,true
14.2480,390.56,0.9931,true
14.2640,390.34,0.9949,true
14.2800,390.26,0.9961,true
14.2960,390.19,0.9952,true
14.3120,389.93,0.9912,true
14.3280,388.21,0.9806,true
14.3440,385.20,0.9466,true
14.3600,384.06,0.8740,true
14.3760,385.68,0.7445,true
14.3920,388.40,0.7760,true
14.4080,389.53,0.9024,true
14.4240,390.16,0.9717,true
14.4400,390.56,0.9456,true
14.4560,391.32,0.7034,true
14.4720,391.10,0.3920,false
14.4880,790.47,0.3516,false
14.5040,790.56,0.4376,false
14.5200,390.51,0.5805,false
14.5360,390.54,0.6315,true
14.5520,390.88,0.5680,false
14.5680,391.64,0.5495,false
14.5840,391.19,0.4678,false
14.6000,789.81,0.4273,false
14.6160,796.65,0.3820,false
14.6320,799.49,0.4643,false
14.6480,793.76,0.5449,false
14.6640,793.77,0.4337,false
14.6800,1556.10,0.2862,false
14.6960,394.47,0.3468,false
14.7120,814.73,0.3482,false
14.7280,807.27,0.4821,false
14.7440,795.69,0.5059,false
14.7600,792.26,0.5609,false
14.7760,794.96,0.6132,true
14.7920,798.25,0.6265,true
14.8080,804.22,0.4417,false
14.8240,789.53,0.3353,false
14.8400,758.81,0.2278,false
14.8560,1270.44,0.1442,false
14.8720,394.47,0.1139,false
14.8880,268.05,0.4205,false
14.9040,550.77,0.6310,true
14.9200,546.52,0.7525,true
14.9360,532.96,0.6666,true
14.9520,523.79,0.6770,true
14.9680,522.35,0.6466,true
14.9840,521.61,0.5665,false
15.0000,521.47,0.6153,true
15.0160,526.26,0.7830,true
15.0320,541.98,0.9279,true
15.0480,547.61,0.9520,true
15.0640,545.74,0.9396,true
15.0800,534.27,0.9252,true
15.0960,523.99,0.9749,true
15.1120,522.26,0.9868,true
15.1280,520.85,0.9906,true
15.1440,519.89,0.9949,true
15.1600,519.34,0.9962,true
15.1760,518.39,0.9927,true
15.1920,517.00,0.9805,true
15.2080,517.73,0.9833,true
15.2240,518.75,0.9941,true
15.2400,519.10,0.9981,true
15.2560,519.39,0.9982,true
15.2720,519.57,0.9972,true
15.2880,519.60,0.9973,true
15.3040,519.60,0.9983,true
15.3200,519.60,0.9988,true
15.3360,519.60,0.9992,true
15.3520,519.60,0.9983,true
15.3680,519.61,0.9924,true
15.3840,519.62,0.9836,true
15.4000,519.67,0.9819,true
15.4160,519.94,0.9738,true
15.4320,520.64,0.9754,true
15.4480,520.64,0.9777,true
15.4640,520.64,0.9542,true
15.4800,520.68,0.9075,true
15.4960,522.74,0.7692,true
15.5120,531.98,0.5413,false
15.5280,1114.33,0.4341,false
15.5440,1114.71,0.5361,false
15.5600,1112.23,0.4568,false
15.5760,1568.11,0.1843,false
15.5920,1067.33,0.3385,false
15.6080,1053.09,0.3130,false
15.6240,1568.77,0.2420,false
15.6400,1060.94,0.3550,false
15.6560,1056.16,0.4109,false
15.6720,1054.20,0.3929,false
15.6880,1057.37,0.2844,false
15.7040,422.84,0.4260,false
15.7200,412.38,0.6656,true
15.7360,399.61,0.7419,true
15.7520,390.43,0.7821,true
15.7680,388.14,0.8110,true
15.7840,389.86,0.8165,true
15.8000,391.23,0.7600,true
15.8160,393.34,0.6563,true
15.8320,393.37,0.6203,true
15.8480,392.88,0.5971,false
15.8640,392.96,0.6030,true
15.8800,790.13,0.5251,false
15.8960,790.05,0.6552,true
15.9120,787.07,0.4502,false
15.9280,781.67,0.2795,false
15.9440,2056.89,0.3069,false
15.9600,787.87,0.1450,false
15.9760,522.05,0.3563,false
15.9920,519.82,0.6303,true
16.0080,519.65,0.8481,true
16.0240,519.59,0.8849,true
16.0400,519.58,0.8799,true
16.0560,519.58,0.8893,true
16.0720,519.57,0.9067,true
16.0880,519.57,0.9262,true
16.1040,519.58,0.9551,true
16.1200,519.59,0.9522,true
16.1360,519.58,0.9007,true
16.1520,519.58,0.8996,true
16.1680,519.58,0.9399,true
16.1840,519.58,0.9800,true
16.2000,519.59,0.9918,true
16.2160,519.59,0.9920,true
